,Zone0_P_htg,Zone0_P_clg,Zone0_P_cp,Zone0_mass_flow_rate,Zone1_P_htg,Zone1_P_clg,Zone1_P_cp,Zone1_mass_flow_rate,Zone2_P_htg,Zone2_P_clg,Zone2_P_cp,Zone2_mass_flow_rate,Zone3_P_htg,Zone3_P_clg,Zone3_P_cp,Zone3_mass_flow_rate,Zone4_P_htg,Zone4_P_clg,Zone4_P_cp,Zone4_mass_flow_rate,Zone5_P_htg,Zone5_P_clg,Zone5_P_cp,Zone5_mass_flow_rate,central_loop_P_cp,central_loop_mass_flow_rate,GHE0_P_cp,GHE0_mass_flow_rate,GHE1_P_cp,GHE1_mass_flow_rate,GHE2_P_cp,GHE2_mass_flow_rate
493,162.50721577364288,45789.031686694936,2405.796596430588,8.923979659238698,3525.8382814990987,-0.0,142.6702583141682,0.48687888504702415,109.93645032990386,7122.292801846939,300.0656911722217,1.7066819074639104,167.45343345070793,-0.0,6.821421377136896,0.023278895501982335,1536.952670891192,2421.2044617520296,103.71114524863403,0.9313851866731251,1397.465385221904,-0.0,57.139292517421936,0.1949944954329381,591.2909059602758,18.40079854403652,58.13112437898361,9.20039927201826,31.003266335457905,4.906879611743071,27.127858043525684,4.293519660275188
494,162.54318061486225,45661.33697212622,2403.1663076224922,8.91422295584316,3527.6370833962087,-0.0,142.8956256189987,0.48764797724184106,109.92466879426938,7110.114066633798,299.84164356401817,1.7054075931701376,167.4992593383604,-0.0,6.826090914505936,0.02329483084249961,35.79669376240041,2418.580238169953,65.07997982752778,0.5844553062742649,1398.2699756158443,-0.0,57.212995287552374,0.1952460147262372,541.1657432984797,17.865412017147207,54.79758953777969,8.932706008573604,29.225381086815837,4.764109871239255,25.57220845096386,4.168596137334348
495,162.47877367255393,112422.77577137282,5884.262181510513,21.8268809987247,3525.181857026157,-0.0,142.58575360769808,0.4865905028869752,109.95112888277254,7136.896225528063,300.33476554517534,1.708212320228822,167.41051254776355,-0.0,6.816996001364652,0.023263793391371735,35.79357119935255,2425.9934696457995,65.15458527000081,0.5851253056634145,1397.0488157056932,-0.0,57.10058148184359,0.1948623895121659,4900.375291104056,37.237402965611174,238.0642813642783,18.618701482805587,126.96761672761508,9.92997412416298,111.0966646366632,8.688727358642607
496,162.20014184532994,115720.59279110486,5952.903170244038,22.08149553602882,3513.9437011839345,-0.0,140.8321832438183,0.4806062396375373,110.29298925434121,36540.63574346593,1491.8764061492748,8.485336862740127,166.87733991748524,-0.0,6.756681808977187,0.02305796418009032,35.78514251134911,2491.44779400931,65.82513780595494,0.5911472495670953,1392.3273033846444,-0.0,56.62937006970668,0.19325432564746434,10353.653548765426,47.782347266701706,392.61349558202556,23.891173633350853,209.3938643104136,12.741959271120455,183.21963127161195,11.149214362230397
497,162.1238997092673,123437.54536047774,6117.00065983435,22.69019315469233,3507.9835713943166,-0.0,139.14928761521148,0.4748631621595228,111.03374999154093,7739.430064157838,311.85386146507966,1.7737294159022445,166.10829841595262,-0.0,6.627481442930214,0.022617052872352324,35.886226482003686,2645.055459651001,67.48314670075656,0.6060371142994573,1384.3627006685897,-0.0,55.562545052712885,0.18961366093603982,5473.353625301949,38.63558034129292,256.27756944045365,19.31779017064646,136.68137036824194,10.30282142434478,119.59619907221168,9.014968746301681
498,162.06630738987172,49404.55862671167,2481.582725187378,9.2050981347081,3508.15192262907,-0.0,139.23158371137234,0.47514400717947286,110.9206459660628,7693.320795910427,310.9424668628569,1.7685456820601737,166.3217592090585,-0.0,6.674236919720575,0.02277661138635883,35.834014672570866,2592.463807939515,66.9020260050873,0.6008183192864627,1386.4665992412495,-0.0,55.90525745606918,0.19078320695641965,590.707904324135,18.39474894236548,58.092907305162655,9.19737447118274,30.982883896086747,4.905266384630795,27.110023409075907,4.292108086551946
499,162.43818273772752,46050.53207653684,2411.1923617304296,8.943994526602488,3524.8448648016665,-0.0,142.54186470692673,0.4864407268977397,109.96993442142363,7154.7953308729375,300.66519188550365,1.710091684226035,167.3654794474097,-0.0,6.812296417198813,0.023247755512658362,35.791244668174286,10838.34554657734,287.4334340598013,2.5813160388508143,1396.5244457295034,-0.0,57.05128700008915,0.19469416634779252,867.6272465206796,20.90967734765629,75.06371333147047,10.454838673828146,40.033980443450915,5.575913959375011,35.02973288801955,4.8789247144531345
500,3541.418002618105,46610.83057958156,2627.0462391931983,9.744675521289865,3523.987970495372,-0.0,142.42863530336734,0.48605431836094326,109.99210374169944,7174.887577215591,301.03693105910685,1.7122060229876763,167.33724925249982,-0.0,6.809319670352757,0.023237597017099435,35.78982541169922,10858.126142211864,287.6368059800129,2.5831424345907927,1393.8037550182507,-0.0,56.78403126555397,0.19378212500441472,1026.4344595944508,22.114647028876185,83.96444197234953,11.057323514438092,44.781035718586416,5.8972392077003155,39.183406253763124,5.160084306737777
501,162.2959685410831,46685.07544987768,2424.3384432635,8.992758152078503,3526.422018125476,-0.0,142.74435677758635,0.48713175468978664,109.98240797905287,7166.2242059734,300.8765372302673,1.7112937519290292,167.37441977972023,-0.0,6.813234141080599,0.02325095560469885,35.78990328800178,10856.979637170807,287.6250067953389,2.583036471188365,1393.9879236790575,-0.0,56.80280063367822,0.19384617766075216,877.2851517516336,20.9869758947267,75.61972773897482,10.49348794736335,40.33052146078656,5.596526905260453,35.28920627818825,4.896961042102897
502,162.2806435431159,46764.50572742634,2425.9894084220723,8.998882185803993,3523.0594456077115,-0.0,142.30312917708918,0.4856260140769885,110.00579445859962,7186.818718602114,301.25809154071675,1.7134639161881122,167.30393940241498,-0.0,6.805775695599367,0.023225502790195005,35.78864776906703,2440.9569987570017,65.30600509324923,0.5864851419664862,1393.497488913631,-0.0,56.75257414828885,0.19367477392534743,553.6764953272753,18.002036302126683,55.63891448184406,9.001018151063342,29.674087723650167,4.800543013900449,25.964826758193897,4.200475137162893
